Time [s],Value,Parity Error,Framing Error


TX3
01 A4 80 03 00 08 02 00 05 FF FF 00 35 1F 00 B1 0A
3.4319720625,'128' (0x80),,
3.4322588125,'0' (0x00),,
3.4325455,'3' (0x03),,
3.4328321875,, (0x2C),,
3.4331189375,'2' (0x02),,
3.433405625,'3' (0x03),,
3.4336923125,'5' (0x05),,
3.4339790625,'255' (0xFF),,
3.4342658125,'255' (0xFF),,
3.4345525,'0' (0x00),,
3.4348391875,6 (0x36),,
3.4351259375,'31' (0x1F),,
3.435412625,$ (0x24),,
3.435699375,R (0x52),,
3.4359860625,e (0x65),,
3.43627275,c (0x63),,
3.4365595,t (0x74),,
3.4368461875,i (0x69),,
3.4371329375,f (0x66),,
3.437419625,i (0x69),,
3.4377063125,e (0x65),,
3.4379930625,r (0x72),,
3.43827975,E (0x45),,
3.4385665,r (0x72),,
3.4388531875,r (0x72),,
3.4391399375,o (0x6F),,
3.439426625,r (0x72),,
3.439713375,' ' (0x20),,
3.4400000625,' ' (0x20),,
3.4402868125,'1' (0x01),,		(Alarm monitor: 	0x01 - no Alarm,	0x02 - Minor Alarm,		0x03 - Major Alarm		0x04 - Off Alarm monitor)
3.4405735,'0' (0x00),,			(LoByte RectifierError Unit(s))
3.4408601875,'0' (0x00),,		(HiByte RectifierError Unit(s))
3.4411469375,'1' (0x01),,		(Alarm monitor: 	0x01 - включено, 	0x00 - выключено)
3.441433625,U (0x55),,
3.4417203125,n (0x6E),,
3.4420070625,i (0x69),,
3.4422938125,t (0x74),,
3.4425805,( (0x28),,
3.4428671875,s (0x73),,
3.4431539375,) (0x29),,
3.443440625,' ' (0x20),,
3.443727375,' ' (0x20),,
3.4440140625,' ' (0x20),,
3.4443008125,' ' (0x20),,
3.4445875,' ' (0x20),,
3.4448741875,' ' (0x20),,
3.4451609375,' ' (0x20),,
3.445447625,' ' (0x20),,
3.445734375,'0' (0x00),,
3.4460210625,' (0x27),,
3.44630775,'205' (0xCD),,
*************************************************************************

TX8
01 A4 80 03 00 08 02 00 05 FF FF 00 03 1F 00 BF EA
3.4698019375,'1' (0x01),,
3.470062375,'164' (0xA4),,
3.4703228125,'128' (0x80),,
3.47058325,'3' (0x03),,
3.4708436875,'0' (0x00),,
3.471104125,'8' (0x08),,
3.4713645625,'2' (0x02),,
3.471625,'0' (0x00),,
3.4718854375,'5' (0x05),,
3.4721459375,'255' (0xFF),,
3.472406375,'255' (0xFF),,
3.4726668125,'0' (0x00),,
3.47292725,'3' (0x03),,
